3.200000000000000000e+01 5.923712012137650508e-03
6.400000000000000000e+01 2.066064495814038532e-03
1.280000000000000000e+02 5.484518977273316383e-04
2.560000000000000000e+02 1.361248946817013913e-04
5.120000000000000000e+02 3.780375606832196732e-05
1.024000000000000000e+03 8.316887175919118527e-06
2.048000000000000000e+03 1.865455548369978989e-06
