3.200000000000000000e+01 5.428404269190624797e-05
6.400000000000000000e+01 5.846217656192912305e-06
1.280000000000000000e+02 5.518001617301966168e-07
2.560000000000000000e+02 6.219016374955368124e-08
5.120000000000000000e+02 7.556072853999435657e-09
1.024000000000000000e+03 9.322547723665036710e-10
2.048000000000000000e+03 1.156850482901688077e-10
