3.200000000000000000e+01 2.950821235960848690e-04
6.400000000000000000e+01 3.652875770547923788e-05
1.280000000000000000e+02 4.537655252860918012e-06
2.560000000000000000e+02 5.653766017476387688e-07
5.120000000000000000e+02 7.059886520776645746e-08
1.024000000000000000e+03 8.820336330187928562e-09
2.048000000000000000e+03 1.102229464447679121e-09
