3.200000000000000000e+01 6.679163923389431004e-03
6.400000000000000000e+01 3.577264403989971822e-03
1.280000000000000000e+02 1.562203855189677392e-03
2.560000000000000000e+02 5.484030794274308198e-04
5.120000000000000000e+02 1.559625184860375193e-04
1.024000000000000000e+03 3.714647742140342248e-05
2.048000000000000000e+03 8.272557882564730950e-06
