3.200000000000000000e+01 1.111522572303743211e-07
6.400000000000000000e+01 5.533813800557603105e-08
1.280000000000000000e+02 2.563298335272741544e-08
2.560000000000000000e+02 1.051699898708090177e-08
5.120000000000000000e+02 3.631181796788092032e-09
1.024000000000000000e+03 1.061042137848440473e-09
2.048000000000000000e+03 2.598001419461657562e-10
