3.200000000000000000e+01 5.682916531016882038e-03
6.400000000000000000e+01 2.013778689387085968e-03
1.280000000000000000e+02 5.792378437520693223e-04
2.560000000000000000e+02 1.433298809798978475e-04
5.120000000000000000e+02 3.813966957254150418e-05
1.024000000000000000e+03 8.380735550645041496e-06
2.048000000000000000e+03 1.978875049505532803e-06
