3.200000000000000000e+01 2.950804163370715624e-04
6.400000000000000000e+01 3.652942274398819400e-05
1.280000000000000000e+02 4.537885684838233492e-06
2.560000000000000000e+02 5.650886133050635590e-07
5.120000000000000000e+02 7.049329216926436246e-08
1.024000000000000000e+03 8.791306036687858038e-09
2.048000000000000000e+03 1.094780682565332698e-09
